epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
93,1874.63,0.82066,1.15282,0.89116,0.03826,0.29452,0.31295,0.21425,0.04804,0.6877,1.00242,0.81188,0.02073,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
94,1894.09,0.82037,1.14506,0.89201,0.03798,0.28767,0.30695,0.22107,0.04932,0.68583,1.00686,0.81151,0.02096,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
95,1913.92,0.81896,1.14013,0.89458,0.03844,0.40527,0.27693,0.20733,0.04706,0.7004,1.06499,0.81574,0.02091,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
96,1933.66,0.82761,1.1482,0.89669,0.03825,0.30294,0.30881,0.21765,0.05168,0.68921,1.02179,0.81341,0.02149,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865
97,1953.6,0.82718,1.14694,0.89389,0.03812,0.43238,0.29423,0.22544,0.05036,0.69679,1.00214,0.81447,0.02086,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
98,1973.57,0.81908,1.12766,0.89309,0.03743,0.41653,0.28513,0.22526,0.05251,0.68779,0.9974,0.81335,0.02079,0.020397,0.006799,0.020397,0.006799,0.020397,0.006799,0.020397,0.006799
99,1993.41,0.81857,1.13147,0.8945,0.03878,0.3155,0.30474,0.23158,0.05332,0.68024,0.99044,0.81207,0.02066,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
100,2013.58,0.81771,1.13627,0.895,0.03864,0.33529,0.29219,0.2321,0.05707,0.68356,1.01468,0.81888,0.0256,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
101,2033.35,0.8317,1.14,0.8967,0.03803,0.28468,0.32118,0.22804,0.05118,0.69936,1.0297,0.81595,0.02113,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
102,2053.08,0.82233,1.13113,0.89364,0.03849,0.28503,0.31417,0.21853,0.04889,0.70132,1.01134,0.81505,0.02172,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667
103,2073.06,0.81079,1.12309,0.89273,0.03816,0.31375,0.30661,0.22695,0.05069,0.69601,1.00883,0.81527,0.02091,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
104,2092.5,0.82242,1.1188,0.89437,0.03752,0.35691,0.29425,0.23427,0.0568,0.67329,0.96735,0.80917,0.02116,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601
105,2111.9,0.82058,1.13706,0.89465,0.03967,0.40429,0.30079,0.22963,0.05411,0.6851,1.01426,0.81282,0.02166,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
106,2130.9,0.81151,1.12248,0.89151,0.03734,0.39441,0.29202,0.21873,0.04766,0.69855,1.04462,0.8142,0.02072,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
107,2150.23,0.81899,1.12199,0.89517,0.03819,0.29929,0.30029,0.20622,0.04554,0.70789,1.048,0.82486,0.02767,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
108,2169.93,0.81905,1.13177,0.8955,0.03845,0.33508,0.30965,0.23549,0.05382,0.69737,1.0003,0.81443,0.02083,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469
109,2189.32,0.81458,1.11261,0.89395,0.03669,0.42562,0.28838,0.21714,0.04977,0.69199,1.0589,0.8132,0.02188,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
110,2208.83,0.82054,1.12958,0.89615,0.03866,0.30602,0.30064,0.21798,0.04908,0.71118,1.05851,0.8176,0.02115,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403
111,2227.47,0.81616,1.12316,0.89107,0.03805,0.4226,0.30787,0.23231,0.05677,0.67009,0.96902,0.81038,0.02123,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
112,2246.67,0.80687,1.11355,0.88898,0.03675,0.44297,0.32124,0.24802,0.05815,0.68269,0.97287,0.81229,0.02018,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
113,2265.69,0.81158,1.1167,0.89395,0.03869,0.47237,0.31223,0.25039,0.06086,0.67839,0.95911,0.81244,0.02127,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
114,2285.19,0.81632,1.1191,0.89521,0.03748,0.45521,0.32075,0.25396,0.06185,0.67206,0.97486,0.81129,0.02044,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271
115,2304.91,0.81051,1.11369,0.89138,0.03635,0.42095,0.31097,0.22441,0.04858,0.70953,1.04545,0.81719,0.0206,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
116,2324.52,0.81218,1.10858,0.89028,0.03578,0.28302,0.32613,0.22594,0.05187,0.69918,1.03529,0.81862,0.02026,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205
117,2343.45,0.81308,1.12077,0.89501,0.03787,0.4316,0.32585,0.24425,0.05879,0.67142,0.98315,0.80967,0.01959,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
118,2362.78,0.80396,1.10894,0.8897,0.03624,0.37619,0.29301,0.19728,0.04183,0.74799,1.10642,0.82681,0.02088,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
119,2382.03,0.80578,1.10471,0.89182,0.0372,0.29454,0.31598,0.22231,0.04997,0.68761,0.99705,0.81333,0.01997,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
120,2401.04,0.81417,1.11565,0.89514,0.03751,0.43791,0.32314,0.25098,0.05785,0.6853,0.97276,0.81263,0.02065,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073
121,2419.97,0.80536,1.10331,0.89189,0.03764,0.36539,0.31239,0.25703,0.06191,0.67179,0.95403,0.80934,0.01969,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
